"_id",art_title,error,tool_name,tool_price,tool_star,url,part number,item weight,product dimensions,item model number,item package quantity,number of pieces,measurement system,included components,batteries included?,batteries required?,package dimensions,warranty description,size,number of handles,california residents,color,brand,manufacturer part number,oem part number,usage,style,material,certification,power source,batteries,voltage,torque,plug format,battery cell type,model,folding,head style,wattage,special features,pattern,national stock number,discontinued by manufacturer,assembled diameter,finish,handle material,cover included,shape,installation method,thickness,cutting diameter,blade length,type of bulb,vehicle service type,handle/lever placement,grit description,exterior,capacity description,tool tip description,accessory connection type,horsepower
5b6a8a889fc5af34f8f3f697,,1,,,,https://www.amazon.com/StilettoProducts-Hammer-Titanium-15Oz-Sold/dp/B01K21VOZQ/ref=sr_1_5476/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5476&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a889fc5af34f8f3f698,,1,,,,https://www.amazon.com/Hammer-SoftFace-Tools-Equipment-Hand/dp/B01E4H48RU/ref=sr_1_5477/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5477&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a889fc5af34f8f3f699,,1,,,,https://www.amazon.com/Sledge-Hammer-Fiberglass-Handle-Sold/dp/B00Y3HSFLW/ref=sr_1_5478/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5478&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a889fc5af34f8f3f69a,"Montstar 5 Pc Wood Working Tool Kit - Mini Hobby Plane3.5"",Mini Scraper Plane3.5"",Dove Tail Square 4"",Mini Bull Nose Plane 3.5"",Cross Pein Hammer 4oz",1,MONTSTAR,,,https://www.amazon.com/Montstar-Wood-Working-Tool-Kit/dp/B015U8YPQ6/ref=sr_1_5479/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5479&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a889fc5af34f8f3f69b,,1,,,,https://www.amazon.com/Head-Bash-Sledge-Hammer-Sold/dp/B00Y3IHF94/ref=sr_1_5480/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5480&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a889fc5af34f8f3f69c,,1,,,,https://www.amazon.com/Ice-Climbing-Pickaxe-Rock-Multifunctional/dp/B07BXNMXKY/ref=sr_1_5481/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5481&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a889fc5af34f8f3f69d,Flower Hand Tools Set,0,Papa John's Toolbox,$22.80,4.2 out of 5 stars,https://www.amazon.com/Papa-Johns-Toolbox-Flower-Tools/dp/B000LLVPPW/ref=sr_1_5482/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5482&keywords=hammer,,12 ounces,,,1,,,,No,No,7.6 x 4.4 x 1.4 inches,,,,Click here for Proposition 65 warning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f69e,"Aircraft Tool Supply Economy Brass Peen (3"")",1,Aircraft Tool Supply,$8.95,5.0 out of 5 stars,https://www.amazon.com/Aircraft-Tool-Supply-Economy-Brass/dp/B005VR41D4/ref=sr_1_5483/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5483&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f69f,,1,,,,https://www.amazon.com/Construction-Household-Machinist-Hammer-machinist/dp/B07CR3G7NM/ref=sr_1_5484/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5484&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a0,,1,,,,https://www.amazon.com/Brass-Wooden-Hammer-Hickory-Handle/dp/B01FOQK8P6/ref=sr_1_5485/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5485&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a1,,1,,,,https://www.amazon.com/Kraft-Tool-Leather-Hammer-Holder/dp/B07BVXSWWY/ref=sr_1_5486/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5486&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a2,,1,,,,https://www.amazon.com/Martin-Sprocket-Gear-MTN167FG-Weight/dp/B073WLRPXG/ref=sr_1_5487/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5487&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a3,"Stanley-Proto 57-531 Dead Blow Hammer, 18 oz. -2 pack",1,Stanley Proto,,,https://www.amazon.com/Stanley-Proto-57-531-Dead-Blow-Hammer/dp/B00Q88KMD8/ref=sr_1_5488/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5488&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a4,,1,,,,https://www.amazon.com/Hammer-Cook-Handle-Rubber-Orange/dp/B00P15O5UA/ref=sr_1_5489/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5489&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a5,,1,,,,https://www.amazon.com/Urrea-SF15XH-2-Inch-Interchangeable-Hammer/dp/B00I6TCQNG/ref=sr_1_5490/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5490&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a6,GearWrench 41705 3-Way Yoke,1,GearWrench,,,https://www.amazon.com/GearWrench-41705-Replacement-Hammer-41700D/dp/B00HSCFH6K/ref=sr_1_5491/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5491&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a7,,1,,,,https://www.amazon.com/Vaughan-181-20-Hitters-Fiberglass-3-Pound/dp/B00G0PLJAE/ref=sr_1_5492/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5492&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a8,Truper Heavy-Duty Hammer - 8-Lb. Sledge w/Fiberglass Handle,1,Truper,,,https://www.amazon.com/Truper-Heavy-Duty-Hammer-Sledge-Fiberglass/dp/B00EP3V83G/ref=sr_1_5493/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5493&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6a9,,1,,,,https://www.amazon.com/Vaughan-ABL24-Hammer-Handle-VAUABL24/dp/B00DQ96JIY/ref=sr_1_5494/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5494&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a899fc5af34f8f3f6aa,,1,,,,https://www.amazon.com/Garland-41001-Solid-Head-Hammer-Rawhide/dp/B00DJPM7VS/ref=sr_1_5495/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5495&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6ab,Hammer & Dolly 13Pc Set-Wood Hndls,1,A&E,,,https://www.amazon.com/Hammer-Dolly-13Pc-Set-Wood-Hndls/dp/B009B00UI2/ref=sr_1_5496/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5496&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6ac,,1,,,,https://www.amazon.com/Williams-SHF-4S-4-Pound-Sledge-Hammer/dp/B007YRBP10/ref=sr_1_5497/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5497&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6ad,,1,,,,https://www.amazon.com/Sealey-CB57-02-Shrinking-Hammer/dp/B0041SQUSI/ref=sr_1_5498/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053361&sr=1-5498&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6ae,,1,,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_tools_sr_pg229_2?ie=UTF8&adId=A0569069FHRGV4SLVMLX&url=https%3A%2F%2Fwww.amazon.com%2FDead-DO21C-Milled-19-Inch-Hickory%2Fdp%2FB0009301C0%2Fref%3Dsr_1_5499_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529053361%26sr%3D1-5499-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529053361&id=3106950469158656&widgetName=sp_btf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6af,Kosma Ball Pein Hammer 4 oz with Hickory wood Handle,1,Kosma,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_tools_sr_pg229_1?ie=UTF8&adId=A0585491Y27MYP5T5R6A&url=https%3A%2F%2Fwww.amazon.com%2FKosma-Ball-Hammer-Hickory-Handle%2Fdp%2FB075ZWZVCJ%2Fref%3Dsr_1_5500_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529053361%26sr%3D1-5500-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529053361&id=3106950469158656&widgetName=sp_btf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b0,,1,,,,https://www.amazon.com/gp/help/customer/display.html/ref=sr_hms_help/147-6603142-7052802?nodeId=468556&ie=UTF8&qid=1529053361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b1,,1,,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg230_1?ie=UTF8&adId=A06257942XWJXKPV6BKWU&url=https%3A%2F%2Fwww.amazon.com%2FKosma-Sledge-Hammer-Double-Face%2Fdp%2FB075ZT173N%2Fref%3Dsr_1_5497_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529053368%26sr%3D1-5497-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529053367&id=631182546574661&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b2,,1,,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg230_2?ie=UTF8&adId=A0585491Y27MYP5T5R6A&url=https%3A%2F%2Fwww.amazon.com%2FKosma-Ball-Hammer-Hickory-Handle%2Fdp%2FB075ZWZVCJ%2Fref%3Dsr_1_5498_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529053368%26sr%3D1-5498-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529053367&id=631182546574661&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b3,,1,,,,https://www.amazon.com/Garland-41001-Solid-Head-Hammer-Rawhide/dp/B00DJPM7VS/ref=sr_1_5499/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5499&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b4,,1,,,,https://www.amazon.com/Hammer-Dolly-13Pc-Set-Wood-Hndls/dp/B009B00UI2/ref=sr_1_5500/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5500&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b5,Williams SHF-4S  4-Pound Sledge Hammer,1,Snap-on,,,https://www.amazon.com/Williams-SHF-4S-4-Pound-Sledge-Hammer/dp/B007YRBP10/ref=sr_1_5501/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5501&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b6,,1,,,,https://www.amazon.com/Sealey-CB57-02-Shrinking-Hammer/dp/B0041SQUSI/ref=sr_1_5502/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5502&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b7,,1,,,,https://www.amazon.com/Black-Rhino-00070-Grip-Hammer/dp/B003H7EPRW/ref=sr_1_5503/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5503&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b8,,1,,,,https://www.amazon.com/Estwing-E3-24BLC-Bricklayer-Masons-Hammer/dp/B002YCZH0A/ref=sr_1_5504/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5504&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6b9,"3 1/4 - Face dia., 8"" - Head lgth., 36"" - OAL, Sledge Hammer, Dead Blow Hammer, Trucothane (1 Each)",1,RSC,,,https://www.amazon.com/Face-lgth-Sledge-Hammer-Trucothane/dp/B002FHPU6A/ref=sr_1_5505/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5505&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6ba,,1,,,,https://www.amazon.com/Split-Head-Hammers-diameter-split/dp/B001HWE4G6/ref=sr_1_5506/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5506&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6bb,"Westward 5MX32 Hammer, Dead Blow, 14 Oz",1,WestWard Tools,,,https://www.amazon.com/Westward-5MX32-Hammer-Dead-Blow/dp/B000TKHDRO/ref=sr_1_5507/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5507&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6bc,,1,,,,https://www.amazon.com/Silverline-Solid-Forged-Brick-Hammer/dp/B000LFVC9M/ref=sr_1_5508/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5508&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6bd,,1,,,,https://www.amazon.com/Hammer-Tip-Tough-Yellow-Micarta/dp/B000LEBSGA/ref=sr_1_5509/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5509&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6be,,1,,,,https://www.amazon.com/Hard-Hammer-Tip-1-Dia/dp/B000LDKTC0/ref=sr_1_5510/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5510&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6bf,,1,,,,https://www.amazon.com/Faithfull-Sledge-Hammer-Contractors-Hickory/dp/B0001IWU36/ref=sr_1_5511/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5511&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6c0,,1,,,,https://www.amazon.com/Stainless-Steel-Ball-Peen-Hammers-Handle/dp/B07DMLWK5V/ref=sr_1_5512/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5512&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6c1,,1,,,,https://www.amazon.com/Safety-Hammer-Emergency-Breaker-Seatbelt/dp/B07DGPVYTM/ref=sr_1_5513/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5513&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6c2,,1,,,,https://www.amazon.com/Fathers-Grandpa-Unique-Engraved-Handle/dp/B07DC17XTC/ref=sr_1_5514/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5514&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6c3,,1,,,,https://www.amazon.com/Scaffold-Ratchet-6-Point-Socket-Wrench/dp/B07D6DKM5G/ref=sr_1_5515/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5515&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8a9fc5af34f8f3f6c4,,1,,,,https://www.amazon.com/Williams-SH-10A-Sledge-Hammer-Number/dp/B00JB6XUNI/ref=sr_1_5516/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5516&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6c5,Double Face Sledge Hammers - 6 lb dbl face sledge hammer 30/36 hickory handle,1,Jackson Professional Tools,,,https://www.amazon.com/JACKSON-PROFESSIONAL-TOOLS-HICKORY-027-1197400/dp/B00O99IYV0/ref=sr_1_5517/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5517&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6c6,,1,,,,https://www.amazon.com/Williams-HW-6112-Hammer-6-Point-Wrench/dp/B00HQA1MTU/ref=sr_1_5518/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5518&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6c7,,1,,,,https://www.amazon.com/Nupla-Double-Sledge-American-Hickory/dp/B004UMEE6K/ref=sr_1_5519/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5519&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6c8,,1,,,,https://www.amazon.com/Nupla-Double-Sledge-American-Hickory/dp/B004UMEBVS/ref=sr_1_5520/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5520&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6c9,,1,,,,https://www.amazon.com/HITSAN-ShineTrip-Stainless-Life-saving-Extractor/dp/B07BRPJQ18/ref=sr_1_5521/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5521&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6ca,,1,,,,https://www.amazon.com/Washington-Huskies-16-Ounce-Hammer-Handle/dp/B00JC0AKVI/ref=sr_1_5522/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053368&sr=1-5522&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6cb,Capri Tools 10096-4C Premium Dead Blow Hammer Set,0,Capri Tools,$88.95,4.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_tools_sr_pg230_2?ie=UTF8&adId=A0614923WEZ2QE5M0KBZ&url=https%3A%2F%2Fwww.amazon.com%2FCapri-Tools-10096-4C-Premium-Hammer%2Fdp%2FB01941D598%2Fref%3Dsr_1_5523_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529053368%26sr%3D1-5523-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529053367&id=631182546574661&widgetName=sp_btf,10096-4C,10.5 pounds,18 x 6 x 4 inches,10096-4C,1,,,"Capri Tools Premium Dead Blow Hammer Set, 16, 32, 48, 60-Ounce",No,No,,1 Year Warranty,,,Click here for Proposition 65 warning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6cc,Kosma Sledge Hammer Double Face - 6 Lb with Fiberglass Handle,1,Kosma,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_tools_sr_pg230_1?ie=UTF8&adId=A089223418YK28AHCQVG6&url=https%3A%2F%2Fwww.amazon.com%2FKosma-Sledge-Hammer-Double-Face%2Fdp%2FB075ZVGJQ6%2Fref%3Dsr_1_5524_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529053368%26sr%3D1-5524-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529053367&id=631182546574661&widgetName=sp_btf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6cd,,1,,,,https://www.amazon.com/gp/help/customer/display.html/ref=sr_hms_help/147-6603142-7052802?nodeId=468556&ie=UTF8&qid=1529053368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6ce,,1,,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg231_1?ie=UTF8&adId=A0026660VI8THB64VOP4&url=https%3A%2F%2Fwww.amazon.com%2FKosma-Ball-Hammer-Hickory-Handle%2Fdp%2FB075ZVD5QB%2Fref%3Dsr_1_5521_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529053375%26sr%3D1-5521-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529053374&id=6188072754175110&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6cf,,1,,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg231_2?ie=UTF8&adId=A0943414NDDNVDKHI8QG&url=https%3A%2F%2Fwww.amazon.com%2FKosma-Sledge-Hammer-Double-Hickory%2Fdp%2FB075ZT75VT%2Fref%3Dsr_1_5522_sspa%2F147-6603142-7052802%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1529053375%26sr%3D1-5522-spons%26keywords%3Dhammer%26psc%3D1&qualifier=1529053374&id=6188072754175110&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6d0,,1,,,,https://www.amazon.com/JBee-hardwood-handle-hammer-32THWDRB3/dp/B072HRB888/ref=sr_1_5523/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053375&sr=1-5523&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6d1,,1,,,,https://www.amazon.com/0003030-350-Shoeing-Hammer-Pattern-Fibreglass/dp/B00MQXAG5I/ref=sr_1_5524/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053375&sr=1-5524&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8a8b9fc5af34f8f3f6d2,,1,,,,https://www.amazon.com/ESTWING-62061-DRILLING-HAMMER-268-B3-4LBL/dp/B00O99MBGO/ref=sr_1_5525/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053375&sr=1-5525&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
